,cik,filing_date,Stock Change
652,40545,2017-02-24,-0.018880413491239777
653,40545,2018-02-23,-0.07867497332384087
654,40545,2019-02-26,-0.07317070770508025
655,40987,2016-02-26,0.07078675140538945
656,40987,2017-02-27,-0.03472659551556914
657,40987,2018-02-27,-0.04267498976263153
658,40987,2019-02-25,-0.019700803034834548
659,4127,2017-11-13,-0.12538532591485985
660,4127,2019-11-14,0.13275949985166138
661,4281,2016-02-19,0.0
662,4281,2017-02-28,-0.07745749839077816
663,4281,2018-02-26,-0.09470749065850739
664,4281,2019-02-21,0.04605264052239603
665,4447,2016-02-26,0.20965866829068083
666,4447,2017-02-23,-0.10814928133413879
667,4447,2019-02-21,0.03935507014135675
668,4447,2018-02-21,0.06986513109426992
669,45012,2016-02-05,0.112599701553178
670,45012,2018-02-09,-0.014775212636695019
671,45012,2017-02-07,-0.019679333273230536
672,45012,2019-02-13,-0.10541399701129399
673,46080,2016-02-24,0.030627058677547444
674,46080,2017-02-22,-0.0006071398378772958
675,46080,2018-02-26,-0.1451481517419406
676,46080,2019-02-26,-0.00803403012853691
677,47111,2016-02-26,-0.006069333867665959
678,47111,2017-02-21,0.003410721844929326
679,47111,2018-02-27,-0.0017313962125756412
680,47111,2019-02-22,0.011613126157872397
681,47217,2016-12-15,-0.047711138633007806
682,47217,2017-12-14,0.105110912692081
683,33185,2020-02-20,-0.2850770680891946
684,33213,2016-02-11,0.05006127815880583
685,33213,2017-02-09,-0.09066662548213655
686,33213,2018-02-15,-0.01668541621971437
687,33213,2019-02-14,0.07912080034860462
688,34088,2016-02-24,0.027355292551073287
689,34088,2017-02-22,0.011120740423639263
690,34088,2018-02-28,-0.02693426159314938
691,34088,2019-02-27,0.01874918637073538
692,34903,2016-02-09,0.020031357605934844
693,34903,2018-02-13,0.06403045004362372
694,34903,2017-02-13,-0.11171734125388501
695,34903,2019-02-13,-0.011653649577490911
696,352541,2017-02-24,0.00809715817605349
697,352541,2016-02-24,0.04958797738866676
698,352541,2018-02-23,0.010400905153576893
699,352541,2019-02-22,0.031523612458159836
700,352915,2016-02-25,0.059579483784519785
701,352915,2017-02-28,0.002945881776091482
702,352915,2018-02-28,0.054641030296981204
703,352915,2019-02-27,0.006603668911057607
704,354950,2019-03-28,0.07129329278024678
705,35527,2016-02-25,0.11764706982323304
706,35527,2017-02-24,-0.08272328895047512
707,35527,2018-02-28,-0.051739761692797634
708,35527,2019-03-01,-0.08523759185644451
709,36104,2016-02-25,0.04190085373588884
710,36104,2017-02-23,-0.050541569939305
711,36104,2018-02-22,-0.031693407153031775
712,36104,2019-02-22,-0.0315912435734847
713,36270,2016-02-19,0.05193832228015478
714,36270,2017-02-22,-0.07724808559088284
715,36270,2018-02-22,0.0007915245197064644
716,36270,2019-02-20,-0.026420419866388493
717,37785,2016-02-26,0.06542302646184042
718,37785,2017-02-28,0.06646998533401209
719,37785,2018-02-28,-0.040774817251199795
720,37785,2019-02-28,-0.0296764026227313
721,37996,2016-02-11,0.1772604770557231
722,37996,2017-02-09,0.012116285714351744
723,37996,2018-02-08,0.01917543656886461
724,37996,2020-02-05,-0.1480144926355345
725,313927,2016-02-19,0.025947876074267514
726,313927,2017-02-24,0.016353753144641495
727,313927,2018-02-23,-0.015065103417361517
728,313927,2019-02-21,-0.004988689696788377
729,31462,2016-02-26,0.039988709529679554
730,31462,2017-02-24,-0.010517925855173058
731,31462,2018-02-23,0.02506877767579854
732,31462,2019-03-01,0.03749406139348897
733,315189,2016-12-19,0.02924203289750153
734,315213,2016-02-17,0.12434144716915489
735,315213,2017-02-13,0.014733756844234367
736,315213,2018-02-20,0.05504258684159727
737,315213,2019-02-15,-0.02448502443786754
738,315293,2016-02-22,0.08339554201533023
739,315293,2017-02-23,0.013081991661312936
740,315293,2018-02-20,0.030414999589036314
741,315293,2019-02-19,-0.020039422219857706
742,316709,2016-02-24,0.18369933806626426
743,316709,2017-02-23,-0.0261882101624308
744,316709,2018-02-22,0.07322701254429095
745,316709,2020-02-26,-0.1750362221270134
746,31791,2016-03-01,0.03127606398319624
747,31791,2017-02-28,0.06948029071846724
748,31791,2018-02-27,-0.008706929116526985
749,31791,2019-02-26,0.021062831169528968
750,319201,2016-08-05,-0.09571042854633936
751,319201,2017-08-04,0.05910165362807205
752,320335,2016-02-26,0.03756954126819641
753,320335,2018-02-27,-0.032992242644746914
754,320335,2017-02-27,-0.011359298682666434
755,320335,2019-03-01,-0.011101795195460994
756,32604,2019-11-18,0.04215138694290776
757,33185,2016-02-24,0.06798160003973948
758,33185,2017-02-22,0.046800005107544555
759,33185,2018-03-01,0.0565919063551009
760,27419,2019-03-13,0.04681017222229752
761,277135,2016-02-29,0.052097756430324035
762,277135,2017-02-28,-0.04270854698314315
763,277135,2018-02-26,-0.002843288938871316
764,277135,2019-02-28,-0.048462740906583486
765,277948,2016-02-10,0.039370072204965446
766,277948,2017-02-14,0.0016666650772094727
767,277948,2018-02-07,0.05984512128370857
768,277948,2020-02-12,-0.2664486496972873
769,27904,2016-02-05,0.1585336851584298
770,27904,2017-02-13,-0.04294849114858428
771,27904,2018-02-23,0.022633728118115475
772,27904,2019-02-15,-0.002740861380717229
773,28412,2016-02-26,0.1092677286859786
774,28412,2017-02-15,-0.02389404766580001
775,28412,2018-02-15,0.0005119591757472893
776,28412,2019-02-12,-0.021006458907978875
777,29534,2018-03-23,0.06973127858693376
778,2969,2016-11-21,0.055531660238953895
779,29905,2016-02-12,0.06065211707344629
780,29905,2017-02-10,-0.03708374981682669
781,29905,2018-02-09,0.029173073823937964
782,29905,2019-02-15,-0.005263111223693019
783,29989,2018-02-15,-0.04296065925551798
784,29989,2017-02-09,0.005315970940704779
785,29989,2019-02-12,0.019165958544036715
786,310158,2016-02-26,0.04798579106364764
787,310158,2017-02-28,-0.040686184869636856
788,310158,2018-02-27,-0.01242694165392574
789,310158,2019-02-27,0.02852889887661845
790,310764,2017-02-09,0.048816061125234234
791,310764,2018-02-08,0.1012094557279121
792,310764,2016-02-11,0.07893090732983579
793,310764,2019-02-07,0.0419916809841805
794,313616,2016-02-24,0.08761468207532146
795,313616,2017-02-22,0.017452779177799613
796,313616,2018-02-21,0.03297379696750567
797,313616,2019-02-21,0.15396251126036334
798,18926,2020-02-28,-0.24937857094546975
799,19617,2016-02-23,0.07341416295432675
800,19617,2017-02-28,-0.037298662330265554
801,19617,2018-02-27,-0.06007160033310342
802,19617,2019-02-26,-0.06040460209943487
803,200406,2016-02-24,0.033727143163161825
804,200406,2017-02-27,0.02516341333871214
805,200406,2018-02-21,0.010006951082374437
806,200406,2019-02-20,0.015328171942316744
807,202058,2016-08-29,-0.007233921166824507
808,202058,2017-08-29,0.07768903502633558
809,20286,2016-02-26,0.01840487926006034
810,20286,2017-02-24,-0.010205470428646576
811,20286,2018-02-23,-0.031134571442432597
812,20286,2019-02-22,-0.014050151484936864
813,21076,2020-08-13,-0.04761903468430774
814,21344,2016-02-25,0.032155842132001136
815,21344,2017-02-24,0.00933459552520841
816,21344,2018-02-23,-0.02906454512681096
817,21344,2019-02-21,-0.0071958531762469965
818,21665,2016-02-18,0.03927401579450348
819,21665,2017-02-23,-0.010209593112637081
820,21665,2018-02-15,-0.017270476493280947
821,21665,2019-02-21,-0.023838027146004657
822,217346,2016-02-24,0.07617647507611443
823,217346,2017-02-22,-0.03367075135825208
824,217346,2018-02-15,-0.009886061487448125
825,217346,2019-02-14,-0.03037035906756366
826,24545,2016-02-11,0.09781179688896216
827,24545,2017-02-14,-0.02020102649477858
828,24545,2018-02-14,0.00012432736618876023
829,24545,2019-02-12,0.015374216396779567
830,24741,2016-02-12,0.05764009833995322
831,24741,2017-02-06,0.043803823152285405
832,24741,2018-02-15,0.0
833,24741,2019-02-12,0.005291014190292391
834,26172,2016-02-12,0.07205440377120625
835,26172,2017-02-13,-0.008832227998743758
836,26172,2018-02-14,-0.034036107810146835
837,26172,2019-02-11,0.04312332949306383
838,1645590,2020-12-10,-0.01980196150035633
839,1659166,2017-02-28,0.024804829846988057
840,1659166,2018-02-28,0.0
841,1659166,2019-02-28,0.00943969630591519
842,1666700,2018-02-15,-0.039805125101502005
843,1666700,2020-02-14,-0.30131827607862904
844,1688568,2019-06-13,0.10439352429908087
845,1701605,2018-02-23,0.06243310585553294
846,1701605,2019-02-19,0.0801073261925827
847,1711269,2019-02-22,0.03333931191497866
848,1732845,2018-11-16,-0.0385699357560366
849,1739940,2019-02-28,-0.08398308272320922
850,18230,2016-02-16,0.11087261859286164
851,18230,2017-02-15,-0.07230858690618025
852,18230,2018-02-15,-0.04650582972934486
853,18230,2019-02-14,0.006635536986974687
854,18926,2016-02-25,0.02466293994617777
855,18926,2017-02-23,-0.07689193399137764
856,18926,2018-03-01,-0.05574708819657004
857,1590895,2018-02-27,-0.00884964714614521
858,1590895,2019-03-01,-0.026480410383803412
859,1590895,2020-02-28,-0.6982861647818454
860,1590955,2016-02-22,0.1633070961578688
861,1590955,2017-02-21,0.06270001841627505
862,1590955,2018-02-14,0.1894004611773362
863,1590955,2019-02-14,0.014855890929172806
864,1596532,2016-02-25,-0.127845179905308
865,1596532,2017-02-17,0.06786495881690427
866,1596532,2018-02-20,0.11111564762727505
867,1596532,2019-02-15,0.10858106391012999
868,1596783,2016-08-29,0.0486249225163379
869,1596783,2019-08-27,-0.08139320277725548
870,1601712,2016-02-25,0.02411807270458528
871,1601712,2017-02-23,-0.09691507326082667
872,1601712,2018-02-22,-0.02835129485497851
873,1601712,2020-02-13,-0.3592548707322933
874,1613103,2018-06-22,0.013938476195163451
875,1613103,2017-06-27,-0.03435074918694405
876,1613103,2019-06-21,0.014288647993406999
877,1633917,2016-02-11,0.1482697241297921
878,1633917,2017-02-08,0.04916825511291196
879,1633917,2018-02-07,0.04815461298307221
880,1633917,2020-02-06,-0.06430894256171257
881,1637459,2017-02-23,-0.006993775648851503
882,1637459,2018-02-16,-0.07542378159759945
883,1519751,2016-02-25,0.07127431860129665
884,1519751,2017-02-28,0.04236550009802248
885,1519751,2018-02-28,-0.03939992409595102
886,1519751,2019-02-25,-0.0700413863113849
887,1521332,2017-02-06,0.04679234149349395
888,1521332,2018-02-05,-0.027759477685318362
889,1521332,2019-02-04,0.07227383343746614
890,1524472,2016-02-26,0.05567334056629038
891,1524472,2017-02-23,0.03703700135898589
892,1524472,2018-02-23,0.019096496014940068
893,1524472,2019-02-22,0.05949193538351884
894,1534701,2016-02-19,0.11636918155044851
895,1534701,2017-02-17,0.013094313899619441
896,1534701,2018-02-23,0.031253349231851336
897,1534701,2020-02-21,-0.4582633224188113
898,1539838,2016-02-19,0.0768590562540817
899,1539838,2017-02-15,-0.12061872590744366
900,1539838,2018-02-15,0.005273639829547806
901,1539838,2019-02-25,-0.03723048850659875
902,1551152,2018-02-16,-0.03094433571806595
903,1551152,2019-02-27,0.017000357786978015
904,1551182,2016-02-24,0.1000000067160164
905,1551182,2018-02-28,-0.012267631985221475
906,1551182,2019-02-27,-0.013888923053808993
907,1551182,2020-02-26,-0.22758338103350567
908,1555280,2017-02-16,0.02841985666336127
909,1555280,2018-02-15,0.07452227355568272
910,1555280,2019-02-14,0.03935232773836233
911,1555280,2020-02-13,-0.17013939041486134
912,946581,2018-05-17,0.06700039573967846
913,946581,2019-05-14,0.06924189239628997
914,96021,2017-08-30,0.023524980079767773
915,96021,2016-08-30,-0.055844434986261064
916,927653,2017-05-22,0.0479346096770884
917,927653,2018-05-24,0.033673582896765065
918,927653,2019-05-15,0.05399420042784046
919,935703,2016-03-28,0.01521528219512149
920,935703,2019-03-27,0.05488391051339631
921,935703,2018-03-16,0.014412503952145888
922,940944,2016-07-25,-0.0028508125897335947
923,943819,2018-08-17,0.0695692892590558
924,943819,2019-08-08,0.0676508571790853
925,920760,2016-01-22,-0.053067994738301066
926,920760,2017-01-20,0.05952100998100836
927,909832,2016-10-12,-0.007310953438992786
928,909832,2017-10-18,0.08524273193044161
929,909832,2019-10-11,0.01686824230751443
930,91419,2016-06-21,0.04376711910718108
931,91419,2017-06-19,-0.0618556707365782
932,91419,2018-06-18,0.06526533508997105
933,91419,2019-06-17,-0.0566993656445252
934,883241,2020-12-15,0.06249484149975651
935,896878,2016-09-01,-0.020740557927847143
936,896878,2017-09-01,0.0016913707081562372
937,896878,2018-08-31,0.03613246745192616
938,896878,2019-08-30,-0.0872866700956082
939,900075,2016-09-28,-0.04024477452959376
940,900075,2017-09-28,0.046369207061406056
941,900075,2019-09-30,0.05415160431926484
942,900075,2018-10-01,-0.07068214222318929
943,883241,2016-12-12,0.016522057889178713
944,857005,2017-11-29,-0.016382856899525983
945,858877,2016-09-08,0.0
946,858877,2019-09-05,-0.018587314027592505
947,858877,2018-09-06,0.017978052258126563
948,859737,2016-11-17,0.03913940512874059
949,866787,2016-10-24,0.05991179271295651
950,866787,2018-10-24,0.13637370930360812
951,822416,2017-02-01,0.03960396929968918
952,827054,2016-05-24,0.05764613932930046
953,827054,2017-05-30,-0.06217433947392779
954,827054,2018-05-18,0.09892241382854021
955,833444,2019-11-21,-0.023916607446870877
956,842023,2017-09-07,0.0160835248535649
957,842023,2019-08-28,0.03530952524673045
958,849399,2016-05-20,0.18026000137752957
959,849399,2017-05-19,-0.019641615638628554
960,849399,2018-10-26,0.16353893870210906
961,804328,2016-11-02,-0.0436725717053955
962,80424,2020-08-06,0.03955994073091562
963,804328,2017-11-01,0.24092774923295757
964,804328,2018-11-07,-0.09650369502409216
965,804328,2019-11-06,-0.02410493893103552
966,815097,2019-01-28,0.02269501320331619
967,818479,2018-03-15,-0.1395961484887804
968,779152,2019-08-26,0.045451343625724075
969,789019,2017-08-02,0.023249380784801352
970,789019,2019-08-01,-0.0014486234374827308
971,80424,2017-08-07,0.013998236495204429
972,76334,2016-08-26,-0.010629646067032813
973,764478,2016-03-23,0.05728838765240046
974,723125,2016-10-28,0.1703487365035684
975,723125,2017-10-26,0.22364537370222773
976,723125,2018-10-15,-0.10179502498248294
977,723125,2019-10-17,0.04857140844994849
978,723254,2016-07-29,0.07867999166150608
979,723254,2017-07-31,-0.008008911992377962
980,723254,2018-07-27,0.03706777617306919
981,723254,2019-07-26,-0.021590407901614192
982,72331,2018-12-14,0.03534369214805002
983,723531,2016-07-22,-0.009713535335595063
984,723531,2019-07-24,-0.06266903750504366
985,701985,2016-03-18,-0.06331129229681356
986,701985,2017-03-17,-0.07268470664316312
987,707549,2019-08-20,0.14557944913526516
988,711404,2016-12-22,0.04870012928098931
989,711404,2017-12-22,0.0948589197235674
990,712515,2016-05-27,-0.03289297178534894
991,712515,2017-05-24,-0.012821608434818572
992,56873,2020-04-01,0.03639346263447746
993,60667,2017-04-04,0.0482902637363706
994,63754,2018-01-25,0.010752735009898103
995,63754,2019-01-25,0.11849048129937087
996,48465,2018-12-07,-0.059539904839047565
997,48465,2019-12-06,-0.024040585551821536
998,48465,2020-12-04,-0.0162515922415597
999,52988,2017-11-21,0.023589250152623177
1000,52988,2019-11-25,-0.013002758183755165
1001,40704,2016-06-30,0.007992143820292029
1002,40704,2017-06-29,0.006549037699784095
1003,40704,2018-06-29,0.016267538364384274
1004,40704,2019-06-28,0.021325188920846703
1005,4127,2016-11-22,-0.028855858088648257
1006,4127,2018-11-15,-0.06084217918207967
1007,47217,2018-12-13,-0.050246783007227215
1008,47217,2019-12-12,0.04650018802741503
1009,354950,2016-03-24,0.03985893515740143
1010,354950,2018-03-22,0.009812318367172841
1011,354950,2020-03-25,0.16736355132207723
1012,38777,2016-11-14,0.032799597565214375
1013,315189,2017-12-18,0.08692547372925553
1014,315189,2018-12-17,0.0775602525262707
1015,315189,2019-12-19,0.019912031435438213
1016,319201,2018-08-06,0.004734972553337868
1017,319201,2019-08-16,0.1043198113165246
1018,320187,2016-07-21,0.03351464802875742
1019,320187,2018-07-25,0.06855874851040925
1020,320187,2017-07-20,-0.07021992924414128
1021,320187,2019-07-23,-0.03910034035724575
1022,32604,2016-11-16,0.022011989405176496
1023,32604,2017-11-20,0.13740462702660547
1024,32604,2018-11-19,-0.1456324501801979
1025,27419,2016-03-11,-0.012092408207539653
1026,27419,2017-03-08,-0.03235184959082831
1027,27419,2018-03-14,0.012314155674417404
1028,29534,2016-03-22,-0.0110846279888198
1029,29534,2017-03-24,0.01784683079819956
1030,29534,2019-03-22,0.05175791068250314
1031,2969,2017-11-16,-0.004715191347381998
1032,2969,2019-11-26,0.00277307667320373
1033,2969,2018-11-20,-0.021959834403979448
1034,29989,2016-02-09,0.08712646780884586
1035,202058,2018-08-27,0.004681446330631287
1036,21076,2016-08-16,-0.06515105886658676
1037,21076,2017-08-15,-0.011445322990942012
1038,21076,2018-08-14,0.06606042454806163
1039,23217,2016-07-15,-0.02917878899300771
1040,23217,2017-07-21,0.01711918530319242
1041,23217,2018-07-20,0.03679109156898123
1042,23217,2019-07-19,0.01972317309162672
1043,16732,2016-09-22,-0.03755186927743751
1044,16732,2017-09-27,0.009989399114228092
1045,16732,2019-09-26,-0.005139222153016735
1046,16732,2018-09-27,-0.0035268873022949866
1047,1679273,2017-07-25,-0.014886171204747861
1048,1679273,2018-07-26,-0.04311212192566999
1049,1679273,2019-07-25,0.055718483706432585
1050,1688568,2018-05-29,0.027412829837484127
1051,16918,2016-04-25,0.005483299097373141
1052,16918,2017-04-27,0.057699025242922135
1053,16918,2018-04-23,-0.054061143585636365
1054,16918,2019-04-23,-0.012097525344718247
1055,1707925,2018-03-23,0.057032546123984
1056,1707925,2019-03-18,0.03070753661781494
1057,1730168,2018-12-21,0.06496265331839873
1058,1730168,2019-12-20,-0.03200624280588754
1059,1732845,2019-11-18,0.04972508348343814
1060,1744489,2019-11-20,-0.005308642334298869
1061,1757898,2019-05-30,0.11646042796009624
1062,1590895,2016-03-15,0.15740738696685744
1063,1596783,2017-08-28,0.13885745935125118
1064,1596783,2018-08-28,0.04090070681466032
1065,1601046,2016-12-19,0.0002786886709547734
1066,1601046,2017-12-20,0.07919873053131544
1067,1601046,2018-12-18,0.13998682195516549
1068,1601046,2019-12-18,0.013855503099950794
1069,1604778,2016-05-31,0.07219933719917254
1070,1604778,2017-05-23,-0.10260986473389974
1071,1604778,2018-05-21,0.028465773446191334
1072,1604778,2019-05-17,-0.038010328383793986
1073,1613103,2016-06-28,0.039695792625547247
1074,1618921,2016-10-20,0.02777092191094965
1075,1618921,2017-10-25,0.013264102665074202
1076,1618921,2018-10-11,0.16205920474593524
1077,1618921,2019-10-28,0.07724016903621125
1078,1637459,2016-03-03,0.02210157714577823
1079,1637459,2019-06-07,0.0782881008322451
1080,1645590,2016-12-15,-0.03329123221218412
1081,1645590,2017-12-15,0.09715479438093234
1082,1645590,2018-12-12,-0.027322442815858848
1083,1521332,2016-02-08,0.238203833146046
1084,946581,2020-05-22,0.014945599499069498
1085,96021,2020-08-26,0.07843475341796875
1086,96943,2020-02-21,-0.3416846642658516
1087,97210,2020-03-02,-0.13803937935400637
1088,97476,2020-02-20,-0.22742832013582145
1089,97745,2020-02-26,-0.12123175877333472
1090,93410,2020-02-21,-0.45518761374366007
1091,93556,2020-02-21,-0.497469994427309
1092,935703,2020-03-20,0.0758194292967942
1093,936340,2020-02-05,-0.11260687520448583
1094,936468,2020-02-07,-0.12910720330034842
1095,93751,2020-02-20,-0.4013351979264189
1096,9389,2020-02-19,-0.16309576470040435
1097,940944,2020-07-24,0.051754828667508385
1098,943452,2020-02-24,-0.4463588563569575
1099,943819,2020-08-13,-0.031040474775203414
1100,945841,2020-02-27,-0.14506215388043509
1101,916076,2020-02-21,-0.3889905487392442
1102,916365,2020-02-20,-0.22838384454900568
1103,920148,2020-02-28,-0.2674027837366967
1104,920522,2020-02-20,-0.3588972533336228
1105,920760,2020-01-27,-0.03670680914098733
1106,92122,2020-02-20,-0.2708780503371753
1107,922224,2020-02-14,-0.2247667259165277
1108,92230,2019-02-26,-0.1179477123251769
1109,92380,2020-02-04,-0.18803881399637631
1110,927066,2019-02-22,-0.06303238015075917
1111,927628,2019-02-20,0.020430396717441984
1112,927653,2016-05-05,0.07967579622916175
1113,906163,2020-02-19,-0.4235252467430423
1114,906345,2020-02-20,-0.3512948746401851
1115,908255,2020-02-13,-0.29817561134109005
1116,909832,2020-10-07,0.06236575211726108
1117,910606,2020-02-18,-0.25778328314567645
1118,91142,2020-02-24,-0.16900097228476413
1119,912595,2020-02-20,-0.3265402621805068
1120,91419,2020-06-19,-0.020470013832916963
1121,914208,2020-03-02,-0.45805139556172353
1122,91440,2020-02-13,-0.23509719006062849
1123,915389,2020-02-26,-0.2922047780113909
1124,91576,2020-02-26,-0.444255820462688
1125,915912,2017-02-24,0.020157339072536345
1126,884887,2020-02-25,-0.6150753763706711
1127,885725,2020-02-25,-0.2929090598534701
1128,886982,2020-02-21,-0.39983519819355834
1129,891103,2020-02-28,-0.0387692378117488
1130,895421,2017-02-27,-0.07373475254939363
1131,896159,2020-02-27,-0.27240023465051316
1132,896878,2020-08-31,-0.06297228952069936
1133,89800,2020-02-21,-0.28018277014017706
1134,898173,2020-02-28,-0.14995120514720106
1135,899689,2020-02-18,-0.4787547585225674
1136,900075,2020-09-28,0.0559532272711462
1137,906107,2020-02-20,-0.2984953756951336
1138,874716,2020-02-14,-0.11984902263540287
1139,874766,2020-02-21,-0.46132642775643423
1140,875045,2020-02-06,-0.05794086879721429
1141,875320,2020-02-13,-0.15006872143306654
1142,877212,2020-02-13,-0.30777477525789915
1143,878927,2019-02-27,-0.040010587648731936
1144,879101,2020-02-25,-0.4354144341123453
1145,879169,2020-02-13,-0.12850744415781948
1146,8818,2020-02-26,-0.18424561812740123
1147,882095,2020-02-25,0.05506420391402097
1148,882184,2020-11-20,-0.023599955240885418
1149,882835,2020-02-28,-0.13053739570268783
1150,883241,2017-12-14,0.027165256859018803
1151,858470,2019-02-26,0.050975657036392
1152,858877,2020-09-03,-0.06544567167874717
1153,859737,2020-11-17,0.022638850741916232
1154,860730,2020-02-20,-0.43622983150427386
1155,860731,2019-02-20,-0.0404333928349039
1156,86312,2020-02-13,-0.25350674561521636
1157,864749,2020-02-28,-0.2439209542154193
1158,865752,2020-02-28,-0.09645890838779256
1159,866787,2020-10-26,-0.01944446563720703
1160,872589,2020-02-07,0.29475999423325094
1161,87347,2020-01-22,-0.08969468070214556
1162,822416,2020-01-30,-0.11996496290774795
1163,823768,2020-02-13,-0.21323355692951115
1164,827054,2020-05-22,0.17811183036660713
1165,829224,2020-11-12,0.10125094990164092
1166,831259,2020-02-14,-0.38480389292356504
1167,832101,2020-02-21,-0.32806461346544297
1168,833444,2020-11-16,0.014991188183992199
1169,842023,2020-08-26,-0.04363650193006142
1170,84839,2020-02-28,-0.08493585775824783
1171,849399,2020-05-28,-0.08691497843393564
1172,851968,2020-02-28,-0.35583986848851024
1173,857005,2016-11-18,-0.033894854468673324
1174,804328,2020-11-04,0.16236335770496077
1175,80661,2020-03-02,-0.0826571611319863
1176,811156,2020-02-06,0.006090369339988239
1177,813672,2020-02-24,-0.21753745499469393
1178,813828,2020-02-20,-0.5691362413420441
1179,814453,2019-03-04,-0.04903791965220192
1180,815097,2020-01-28,-0.3150537552372102
1181,815556,2020-02-06,-0.0807388192636769
1182,818479,2020-03-02,-0.24853977388411466
1183,820027,2019-02-27,-0.04549929925509984
1184,820313,2018-02-21,0.01415614692786501
1185,821189,2017-02-27,-0.031151087097121076
1186,779152,2020-08-25,-0.052650616110962334
1187,78003,2020-02-27,-0.06891488149749875
1188,783325,2020-02-27,-0.09198410569378311
1189,788784,2020-02-26,-0.26417132240047636
1190,789019,2020-07-30,0.12265821733335629
1191,789570,2020-02-27,-0.4729623993727872
1192,79282,2020-02-24,-0.33079689434788634
1193,797468,2020-02-28,-0.6453879333698025
1194,798354,2020-02-27,-0.09996313232542946
1195,79879,2020-02-20,-0.358579112205919
1196,80424,2019-08-06,0.07420374035276804
1197,75362,2020-02-19,-0.24895598169479854
1198,75677,2020-02-26,-0.1526376965625937
1199,759944,2020-02-24,-0.5599001863235175
1200,76334,2020-08-26,-0.0467156216454558
1201,764180,2020-02-25,-0.2379383433979749
1202,764478,2020-03-23,0.36082077778134825
1203,764622,2020-02-21,-0.3672779535017854
1204,765880,2020-02-13,-0.32618021293542604
1205,766704,2020-02-14,-0.4258844720722903
1206,77360,2019-02-19,0.026129958152375427
1207,773840,2020-02-14,-0.17366292970779346
1208,77476,2016-02-11,0.04004125069473549
1209,73124,2020-02-25,-0.2334028013181866
1210,731766,2020-02-14,-0.08949725665581558
1211,731802,2020-11-13,-0.03024670963702425
1212,732712,2020-02-21,-0.10996566051515061
1213,732717,2020-02-20,-0.19321420832484962
1214,73309,2020-02-28,-0.19322849234855652
1215,740260,2020-02-24,-0.6352101462599117
1216,74208,2020-02-18,-0.22982351938233825
1217,745732,2020-03-31,0.1159020546116211
1218,746515,2020-02-21,-0.27144946348392474
1219,749251,2020-02-19,-0.457514646005518
1220,753308,2017-02-23,0.02508326654093749
1221,719739,2020-02-28,-0.2345311609595503
1222,720005,2020-11-24,0.0009578763390111262
1223,723125,2020-10-19,0.1540946313083933
1224,723254,2020-07-29,0.09182478159173227
1225,72331,2020-12-18,-0.0275750809910558
1226,723531,2020-07-17,0.011157976849370374
1227,726728,2020-02-24,-0.4725568924478166
1228,72741,2020-02-27,-0.12042000875266809
1229,728535,2020-03-02,-0.06275888268241175
1230,72903,2020-02-21,-0.28508893975870125
1231,72971,2019-02-27,-0.017835735012635898
1232,66740,2020-02-06,-0.07047698305945607
1233,68505,2020-02-14,-0.15975275814128906
1234,701985,2020-03-30,0.08396937475560601
1235,702165,2020-02-06,-0.1755218537607019
1236,707549,2020-08-18,-0.18335689279129472
1237,70858,2020-02-19,-0.4012096721030496
1238,711404,2020-12-11,0.0709694747739143
1239,712515,2020-05-20,0.08900041085772262
1240,713676,2020-03-02,-0.3414505512962321
1241,715957,2020-02-28,-0.06536199271430884
1242,718877,2019-02-28,0.08020885422569611
1243,56873,2019-04-02,0.07659931301734121
1244,59478,2020-02-19,0.016047677891441892
1245,59558,2020-02-20,-0.6850729199117326
1246,60086,2020-02-12,-0.2633042959871196
1247,60667,2020-03-23,0.40044236982936937
1248,62709,2020-02-20,-0.3249914798144913
1249,62996,2020-02-11,-0.1411739797349921
1250,63754,2020-01-28,-0.09514635242712702
1251,63908,2020-02-26,-0.2242741980348191
1252,64040,2020-02-10,-0.18225655346884306
1253,64803,2020-02-18,-0.19444444444444445
1254,65984,2017-02-24,0.010949791137784243
1255,49071,2020-02-20,-0.30944227826859483
1256,49196,2020-02-14,-0.3252840872530725
1257,4962,2020-02-13,-0.37877439678364805
1258,49826,2020-02-14,-0.16719899691290965
1259,50863,2020-01-24,-0.06031845785280517
1260,51143,2020-02-25,-0.25566297133799176
1261,51253,2020-03-03,-0.18910962075963844
1262,51434,2019-02-20,-0.03288641815569247
1263,51644,2020-02-21,-0.4870954307240189
1264,52988,2020-11-24,-0.006323819519160118
1265,55067,2020-02-24,-0.16961238180944163
1266,55785,2017-02-08,0.08500776500198819
1267,40533,2020-02-10,-0.19452346699349832
1268,40545,2020-02-24,-0.4848229080618531
1269,40704,2020-07-02,0.02911517450968141
1270,40987,2020-02-21,-0.42469598793443875
1271,4127,2020-11-17,0.04801814579806676
1272,4281,2020-02-27,-0.4167215338097017
1273,4447,2020-02-20,-0.5190049664151041
1274,45012,2020-02-11,-0.6014726171263935
1275,46080,2020-02-27,-0.14111433680355148
1276,47111,2020-02-20,-0.23933545405499626
1277,47217,2020-12-10,0.10185587408634338
1278,48465,2016-12-21,0.043440800032923166
1279,33213,2020-02-27,0.2936802769697052
1280,34088,2020-02-26,-0.2965477816214198
1281,34903,2020-02-10,-0.11924671400066916
1282,352541,2020-02-21,-0.31180248253327897
1283,352915,2020-02-26,-0.34953041505010146
